,support,itemsets
357,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
358,0.1951219512195122,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
359,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
360,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
361,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
362,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
363,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
364,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer'})"
365,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
366,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
367,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Hd Liquid Concealer'})"
368,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Hd Liquid Concealer'})"
369,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
370,0.21951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
371,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
372,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
373,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
374,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
375,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
376,0.1951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
377,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Hd Liquid Concealer'})"
378,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
379,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
380,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
381,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Hd Liquid Concealer'})"
382,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
383,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
384,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Illuminating Highlighter'})"
385,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
386,0.21951219512195122,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
387,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
388,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
389,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black'})"
390,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
391,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter'})"
392,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
393,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
394,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer'})"
395,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush'})"
396,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush'})"
397,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact'})"
398,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
399,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact'})"
