,support,itemsets
358,0.1951219512195122,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
359,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Eyeshadow Palette'})"
360,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
361,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
362,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme 9to5 Primer + Matte Liquid Lip Color'})"
363,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
364,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
365,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact'})"
366,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
367,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Lakme 9to5 Primer + Matte Liquid Lip Color'})"
368,0.17073170731707318,"frozenset({'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer'})"
369,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
370,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
371,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
372,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
373,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
374,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Illuminating Highlighter'})"
375,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
376,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
377,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Lakme Absolute Plush Matte Lip Crayon'})"
378,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
379,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
380,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
381,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Eyeshadow Palette'})"
382,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
383,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
384,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
385,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Illuminating Highlighter'})"
386,0.21951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette'})"
387,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon'})"
388,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
389,0.17073170731707318,"frozenset({'Lakme Kajal - Black', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
390,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Eyeshadow Palette'})"
391,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact', 'Kay Beauty Illuminating Highlighter'})"
392,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
393,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer'})"
394,0.17073170731707318,"frozenset({'Kay Beauty Colour Correcting Primer', 'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter'})"
395,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
396,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
397,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
398,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Matte Compact'})"
399,0.17073170731707318,"frozenset({'Kay Beauty Matte Compact', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
